,Food Code,Category,Food,Proteins (g),Fats (g),Carbs (g),Calories,Cholesterol,Saturated Fats (g),Total Fat (% Calories),Total Protein (% Calories),Total Carbohydrate (% Calories),Gram_Weight,Portion_Desc
1589,27564500,Fats,"Hot dog, with meatless chili, on bun",9.6198,12.3,19.64,228.0,20.0,4.33,48.5526,16.8768,34.4561,164.0,hot dog on bun
1590,27564510,Fats,"Hot dog, with meatless chili, on white bread",9.46,13.0,16.5598,221.0,22.0,4.62,52.9412,17.1222,29.9725,149.0,hot dog on bread
1591,27564520,Fats,"Hot dog, with meatless chili, on wheat bread",9.6898,13.05,16.64,222.0,22.0,4.638999999999999,52.9054,17.4591,29.982,149.0,hot dog on bread
1592,27564540,Fats,"Hot dog, with meatless chili, on white wheat bread",9.8,12.26,17.0398,217.0,21.0,4.4039,50.8479,18.0645,31.4098,157.0,hot dog on bread
1593,27564550,Fats,"Hot dog, with meatless chili, on multigrain bread",10.42,12.74,16.91,223.0,21.0,4.4588,51.417,18.6906,30.3318,157.0,hot dog on bread
1594,27564560,Carbs,"Hot dog, vegetarian (veggie dog), with meatless chili, on bun",12.88,7.44,20.1,198.0,0.0,1.0468,33.8182,26.0202,40.6061,177.0,hot dog on bun
1595,27564570,Carbs,"Hot dog, vegetarian (veggie dog), with meatless chili, on bread",13.01,7.66,17.3,189.0,0.0,1.0288,36.4762,27.5344,36.6138,162.0,hot dog on bread
1596,28110120,Fats,"Beef frozen meal, with large meat portion, and potatoes",11.49,9.2698,12.32,180.0,31.0,3.4809,46.349,25.5333,27.3778,340.0,meal (12 oz)
1597,28110150,Fats,"Beef diet frozen meal, with vegetable",10.64,6.95,4.6799,125.0,34.0,2.6749,50.04,34.048,14.9757,284.0,meal (10 oz)
1598,28110220,Fats,"Chopped sirloin beef frozen meal, with gravy, mashed potatoes, and vegetable (Swanson)",7.9199,7.99,13.1198,155.0,39.0,3.781,46.3935,20.4385,33.8575,298.0,meal (10.5 oz)
1599,28110250,Fats,"Sirloin tips frozen meal, with gravy, potatoes, and vegetable (Budget Gourmet)",8.25,5.6799,7.0598,113.0,24.0,2.23,45.2381,29.2035,24.9904,284.0,meal (10 oz)
1600,28110310,Fats,"Salisbury steak frozen meal, with gravy, potatoes, and vegetable (Armour, Kraft)",6.9299,8.39,11.24,147.0,40.0,4.176,51.3673,18.8569,30.585,312.0,Armour meal (11 oz)
1601,28110330,Fats,"Salisbury steak frozen meal, with gravy, whipped potatoes, vegetable, and dessert (Swanson, Morton)",7.62,6.71,12.2799,140.0,25.0,2.5989999999999998,43.1357,21.7714,35.0854,312.0,Swanson Salisbury Steak Dinner (11 oz)
1602,28110340,Fats,"Salisbury steak frozen meal, with gravy, potatoes, vegetable, soup or macaroni and cheese, and dessert",6.62,4.96,9.7798,111.0,21.0,2.208,40.2162,23.8559,35.2425,439.0,meal (15.5 oz)
1603,28110350,Fats,"Salisbury steak frozen meal, with large meat portion, gravy, potatoes, vegetable, and dessert (Swanson Hungry Man)",11.15,7.4699,14.0398,169.0,28.0,2.577,39.7805,26.3905,33.2303,468.0,meal (16.5 oz)
1604,28110370,Fats,"Salisbury steak frozen meal, with gravy, macaroni and cheese, and vegetable (Budget Gourmet)",10.88,7.7,10.59,155.0,33.0,3.4279,44.7097,28.0774,27.329,326.0,meal (11.5 oz)
1605,28110380,Carbs,"Salisbury steak frozen meal, with gravy, and macaroni and cheese (Swanson)",10.75,8.4498,20.07,202.0,24.0,3.35,37.6476,21.2871,39.7426,284.0,meal (10 oz)
1606,28110390,Carbs,"Salisbury steak diet frozen meal, with potatoes, vegetable, and dessert (Healthy Choice)",4.73,2.79,12.64,92.0,14.0,1.0248,27.2935,20.5652,54.9565,354.0,meal (12.5 oz)
1607,28110510,Fats,"Beef pot roast frozen meal, with gravy, potatoes, and vegetable (Banquet, Marie Callender's, Michelina's, Swanson, Stouffer's)",8.06,7.24,7.0598,136.0,21.0,2.035,47.9118,23.7059,20.7641,361.0,Swanson dinner (12.75 oz)
1608,28110620,Carbs,"Beef short ribs frozen meal, with barbecue sauce, potatoes, and vegetable (Armour)",9.1198,5.69,15.75,151.0,26.0,2.5169,33.9139,24.1584,41.7219,298.0,meal (10.5 oz)
1609,28110640,Fats,"Swedish meatballs frozen meal, with sauce, and noodles (Budget Gourmet)",11.18,10.38,12.8,193.0,45.0,4.434,48.4041,23.171,26.5285,284.0,meal (10 oz)
1610,28110660,Carbs,"Swedish meatballs diet frozen meal, with gravy, and noodles (Lean Cuisine, Weight Watchers Smart Ones, Michelina's Lean Gourmet)",9.5198,3.35,10.71,112.0,13.0,1.1818,26.9196,33.9993,38.25,258.0,meal (9.1 oz)
1611,28113110,Fats,"Salisbury steak diet frozen meal, baked, with tomato sauce, and vegetable (Lean Cuisine, Weight Watchers Smart Ones)",9.0,5.6699,4.71,106.0,30.0,2.1899,48.1407,33.9623,17.7736,269.0,meal (9.5 oz)
1612,28113140,Carbs,"Beef frozen meal, with rice or spaetzle, and vegetable (Stouffer, Budget Gourmet)",7.0099,4.3498,12.49,119.0,16.0,1.2848,32.8976,23.5627,41.9832,298.0,Stouffer's meal (10.5 oz)
1613,28133110,Fats,"Veal parmigiana frozen meal, with spaghetti, in tomato sauce (Stouffer's)",6.36,6.2599,11.91,129.0,23.0,1.496,43.6737,19.7209,36.9302,329.0,Stouffer's meal (11.6 oz)
1614,28133210,Proteins,"Veal parmigiana diet frozen meal, with vegetable (Weight Watchers)",8.05,3.4399,3.0099,74.0,28.0,1.83,41.8366,43.5135,16.2697,255.0,meal (9 oz)
1615,28133340,Fats,"Veal parmigiana frozen meal, with vegetable, fettuccine alfredo, and dessert (Swanson)",6.19,6.8898,13.27,138.0,27.0,2.426,44.9335,17.942,38.4638,361.0,meal (12.75 oz)
1616,28140150,Fats,Chicken divan frozen meal (Stouffer),8.98,9.1798,6.7999,152.0,34.0,3.7289999999999996,54.3541,23.6316,17.8945,269.0,meal (9.5 oz)
1617,28140250,Carbs,"Boneless chicken frozen meal,with large meat portion, gravy, dressing, rice, vegetable, and dessert (Swanson Hungry Man)",9.2698,5.69,20.89,174.0,23.0,1.605,29.431,21.3099,48.023,503.0,meal (17.75 oz)
1618,28140320,Carbs,"Chicken and noodles frozen meal, with vegetable, and dessert",5.5198,4.7599,17.8998,136.0,17.0,1.1758,31.4993,16.2347,52.6465,291.0,meal (10.25 oz)
1619,28140710,Fats,"Fried chicken frozen meal, with potatoes, and vegetable (Banquet)",10.51,9.13,10.64,169.0,41.0,3.1289999999999996,48.6213,24.8757,25.1834,312.0,meal (11 oz)
1620,28140720,Fats,"Chicken nuggets (chicken patty) frozen meal, with potatoes and vegetable (Banquet Select)",10.68,10.34,18.2198,205.0,24.0,2.016,45.3951,20.839,35.5508,191.0,Banquet meal (6.75 oz)
1621,28140730,Fats,"Chicken parmigiana frozen meal, with fettuccine alfredo, and vegetable (Marie Callender's)",9.41,5.6799,8.4199,122.0,32.0,1.9018,41.9009,30.8525,27.6062,454.0,Marie Callender's dinner (16 oz)
1622,28140740,Carbs,"Chicken nuggets (chicken patty) frozen meal, with pasta and tomato sauce, fruit, and dessert (Kid Cuisine)",4.9,7.0,24.64,178.0,10.0,1.4469999999999998,35.3933,11.0112,55.3708,193.0,meal (6.80 oz)
1623,28140810,Fats,"Fried chicken frozen meal, with potatoes, vegetable, and dessert (Swanson)",9.98,8.82,13.46,175.0,38.0,2.9009,45.36,22.8114,30.7657,312.0,Swanson meal (11 oz)
1624,28141010,Fats,"Fried chicken frozen meal, with large meat portion, potatoes, vegetable, and dessert (Banquet Hearty Ones, Swanson Hungry Man, Swanson Hungry Man)",11.34,10.6198,18.3599,212.0,42.0,2.56,45.0841,21.3962,34.6413,468.0,Swanson meal (16.5 oz)
1625,28141050,Fats,"Chicken parmigiana diet frozen meal, with vegetable (Weight Watchers)",9.8698,7.83,6.58,136.0,25.0,2.73,51.8162,29.0288,19.3529,226.0,meal (8 oz)
1626,28141201,Carbs,"Teriyaki chicken diet frozen meal, with rice and vegetable (Lean Cuisine, Weight Watchers Smart Ones, Uncle Ben's Rice Bowl)",5.65,1.56,22.46,126.0,16.0,0.327,11.1429,17.9365,71.3016,312.0,Lean Cuisine meal (11 oz)
1627,28141250,Carbs,"Chicken diet frozen meal, with rice-vegetable mixture (Lean Cuisine)",10.41,3.2999,10.43,113.0,26.0,0.727,26.2824,36.8496,36.9204,241.0,meal (8.5 oz)
1628,28141600,Fats,"Chicken a la king frozen meal, with rice (Stouffer)",6.91,7.7999,15.0,159.0,45.0,2.7260000000000004,44.1504,17.3836,37.7358,269.0,Stouffer's meal (9.5 oz)
1629,28141610,Proteins,Chicken a la king diet frozen meal (Weight Watchers),10.5299,3.16,5.98,96.0,26.0,0.7170000000000001,29.625,43.8746,24.9167,255.0,meal (9 oz)
1630,28141650,Fats,"Chicken au gratin diet frozen meal, with rice-vegetable mixture (Budget Gourmet)",11.27,5.11,7.61,123.0,34.0,2.855,37.3902,36.6504,24.748,258.0,entree (9.1 oz)
1631,28143030,Carbs,Sweet and sour chicken diet frozen meal (Weight Watchers),6.82,1.6,9.99,80.0,18.0,0.428,18.0,34.1,49.95,255.0,meal (9 oz)
1632,28143040,Carbs,"Chicken chow mein diet frozen meal, with rice (Lean Cuisine)",6.0598,1.98,11.8599,91.0,15.0,0.555,19.5824,26.6365,52.1314,319.0,Lean Cuisine meal (11.25 oz)
1633,28143080,Carbs,"Chicken fettucini diet frozen meal (Healthy Choice, Weight Watchers Smart Ones, Lean Cuisine)",10.93,2.8599,11.64,119.0,24.0,0.627,21.6295,36.7395,39.1261,241.0,Healthy Choice meal (8.5 oz)
1634,28143130,Carbs,Chicken cacciatore frozen meal (Banquet Gourmet),7.0899,2.08,13.3599,101.0,15.0,0.473,18.5347,28.0788,52.9105,284.0,meal (10 oz)
1635,28143150,Carbs,"Chicken and vegetable with noodles diet frozen meal (Lean Cuisine, Jenny's Cuisine, Healthy Choice) ",7.5099,1.99,9.08,84.0,17.0,0.563,21.3214,35.7614,43.2381,333.0,Lean Cuisine meal (11.75 oz)
1636,28143180,Proteins,"Chicken diet frozen meal, in butter sauce, with potatoes and vegetable",18.7198,2.45,4.5099,119.0,50.0,0.804,18.5294,62.9237,15.1593,262.0,meal (9.25 oz)
1637,28143190,Fats,"Chicken frozen meal, in mushroom sauce, with white and wild rice, and vegetable",7.99,5.5899,9.96,124.0,32.0,3.1699,40.5719,25.7742,32.129,305.0,meal (10.75 oz)
1638,28143200,Carbs,"Chicken frozen meal, in soy-based sauce, with rice and vegetables",6.73,0.88,18.02,109.0,16.0,0.265,7.2661,24.6972,66.1284,255.0,meal (9 oz)
1639,28143210,Carbs,"Chicken diet frozen meal, in orange sauce, with almond rice (Lean Cuisine)",11.34,2.1899,16.21,133.0,27.0,0.536,14.8189,34.1053,48.7519,227.0,meal (8 oz)
1640,28144100,Fats,Chicken and vegetable with noodles and cream sauce frozen meal (Budget Gourmet),8.71,5.2199,10.58,124.0,33.0,2.1789,37.8864,28.0968,34.129,284.0,meal (10 oz)
1641,28145100,Carbs,"Turkey diet frozen meal, with dressing, gravy, vegetable, and fruit (Healthy Choice)",6.8799,1.57,17.91,109.0,18.0,0.461,12.9633,25.2473,65.7248,298.0,meal (10.5 oz)
1642,28145110,Carbs,"Turkey diet frozen meal, with vegetable and stuffing (Weight Watchers, Healthy Choice)",9.2898,1.82,10.5398,95.0,23.0,0.507,17.2421,39.1149,44.3781,241.0,Weight Watchers meal (8.5 oz)
1643,28145210,Carbs,"Turkey frozen meal, with gravy, dressing, potatoes, and vegetable (Banquet Value, Swanson)",6.9699,3.89,16.32,128.0,14.0,0.877,27.3516,21.7809,51.0,262.0,Banquet meal (9.25 oz)
1644,28145610,Carbs,"Turkey frozen meal, with large meat portion, gravy, dressing, potatoes, vegetable, and dessert (Swanson Hungry Man)",6.48,2.8799,12.25,101.0,16.0,0.9490000000000001,25.6625,25.6634,48.5149,524.0,meal (18.5 oz)
1645,28145710,Fats,Turkey tetrazzini frozen meal (Stouffer),7.69,5.94,12.6,140.0,23.0,1.9269999999999998,38.1857,21.9714,36.0,284.0,meal (10 oz)
1646,28150210,Proteins,"Fish diet frozen meal, with creamy spinach parmesan sauce",9.1198,2.45,4.2999,77.0,28.0,1.169,28.6364,47.3756,22.3371,255.0,meal (9 oz)
1647,28150220,Proteins,"Fish diet frozen meal, with creamy parmesan sauce and broccoli",6.5899,1.6398,5.3399,62.0,19.0,0.691,23.8035,42.5155,34.451,351.0,meal (12.4 oz)
1648,28150230,Fats,"Fish diet frozen meal, with peas and carrots",8.7699,8.05,7.6799,137.0,22.0,1.4969999999999999,52.8832,25.6055,22.4231,241.0,meal (8.5 oz)
1649,28150510,Carbs,"Fish frozen meal, with lemon-butter sauce, rice, and vegetable",5.5,3.75,11.27,102.0,15.0,1.4538,33.0882,21.5686,44.1961,284.0,meal (10 oz)
1650,28150650,Carbs,"Fish frozen meal, with breaded fish or fish sticks, pasta, vegetable and dessert",4.1299,7.3898,24.62,180.0,5.0,2.886,36.949,9.1776,54.7111,208.0,meal
1651,28150810,Carbs,"Scallops frozen meal, with potatoes and vegetable",11.05,6.79,15.47,160.0,27.0,1.5419999999999998,38.1938,27.625,38.675,227.0,meal (8 oz)
1652,28152050,Carbs,"Shrimp frozen meal, with rice and vegetable",4.19,1.21,16.35,94.0,24.0,0.235,11.5851,17.8298,69.5745,312.0,meal (11 oz)
1653,28153010,Carbs,"Shrimp and clam marinara frozen meal, with noodles (Budget Gourmet)",7.7199,2.4599,12.1999,102.0,36.0,1.115,21.705,30.2741,47.8427,284.0,meal (10 oz)
1654,28154010,Carbs,Shrimp primavera diet frozen meal,5.25,1.71,13.51,95.0,37.0,0.528,16.2,22.1053,56.8842,312.0,meal (11 oz)
1655,28160310,Fats,"Meat loaf frozen meal, with potatoes and vegetable (Banquet, Marie Callender's, Stouffer's)",6.61,7.4,9.65,131.0,18.0,2.3719,50.8397,20.1832,29.4656,269.0,Banquet meal (9.5 oz)
1656,28160650,Fats,Stuffed green pepper frozen meal (Green Giant),4.8799,4.3799,9.2599,94.0,12.0,1.3128,41.9352,20.7655,39.4038,397.0,meal (14 oz)
1657,28160660,Carbs,Stuffed green pepper diet frozen meal (Weight Watchers),6.9699,2.58,9.15,87.0,23.0,1.071,26.6897,32.0455,42.069,333.0,meal (11.75 oz)
1658,28160710,Fats,Stuffed cabbage diet frozen meal (Lean Cuisine),5.5499,3.1299,6.9299,78.0,16.0,1.1418,36.1142,28.461,35.5379,305.0,meal (10.75 oz)
1659,28310110,Proteins,"Broth, beef",1.1398,0.22,0.04,7.0,0.0,0.11,28.2857,65.1314,2.2857,240.0,cup
1660,28310120,Proteins,"Broth, beef, low sodium",2.0,0.6,1.2,16.0,0.0,0.179,33.75,50.0,30.0,240.0,cup
1661,28310130,Carbs,"Broth, beef, dry (bouillon)",15.97,8.89,23.6498,238.0,10.0,4.32,33.6176,26.8403,39.7476,3.6,cube
1662,28310140,Carbs,"Broth, beef, dry (bouillon), low sodium",16.6999,13.89,64.8799,438.0,13.0,3.4329,28.5411,15.2511,59.2511,3.6,cube
1663,28310150,Carbs,Oxtail soup,1.11,1.01,3.54,28.0,0.0,0.5,32.4643,15.8571,50.5714,244.0,cup
1665,28310220,Proteins,"Chili beef soup, chunky style",6.94,2.7799,6.37,79.0,14.0,1.0469,31.6697,35.1392,32.2532,240.0,cup
1666,28310230,Fats,"Meatball soup, Mexican style",6.8399,4.5998,9.89,107.0,16.0,1.443,38.6899,25.5697,36.972,237.0,cup
1667,28310320,Carbs,"Beef noodle soup, Puerto Rican style",5.8799,1.25,6.15,59.0,16.0,0.455,19.0678,39.8637,41.6949,250.0,cup
1668,28310330,Carbs,"Beef and rice noodle soup, Oriental style (Vietnamese Pho Bo)",6.1398,2.24,10.34,88.0,12.0,0.6659999999999999,22.9091,27.9082,47.0,244.0,cup
1669,28311010,Fats,Pepperpot (tripe) soup,2.54,1.85,3.75,41.0,4.0,0.8220000000000001,40.6098,24.7805,36.5854,241.0,cup
1670,28315100,Carbs,"Beef vegetable soup with potato, stew type, chunky style",3.97,1.11,10.08,66.0,6.0,0.5539999999999999,15.1364,24.0606,61.0909,240.0,cup
1671,28315110,Proteins,"Beef noodle soup, chunky style",6.33,1.6799,5.4199,63.0,17.0,0.579,23.9986,40.1905,34.4121,240.0,cup
1672,28315120,Carbs,"Beef vegetable soup with noodles, stew type, chunky style",4.0099,1.1799,11.24,72.0,8.0,0.544,14.7488,22.2772,62.4444,240.0,cup
1673,28315130,Carbs,"Beef vegetable soup with rice, stew type, chunky style",3.87,1.05,11.46,71.0,6.0,0.518,13.3099,21.8028,64.5634,240.0,cup
1674,28315140,Proteins,"Beef vegetable soup, Mexican style",7.9199,2.21,4.8799,70.0,20.0,0.738,28.4143,45.2566,27.8851,239.0,cup
1675,28315150,Fats,"Meat and corn hominy soup, Mexican style (Pozole)",7.49,4.12,5.11,90.0,20.0,1.2968,41.2,33.2889,22.7111,238.0,cup
1676,28315160,Carbs,Italian Wedding Soup,4.7698,2.6699,6.37,69.0,16.0,0.9390000000000001,34.8248,27.651,36.9275,244.0,cup
1677,28317010,Fats,Beef stroganoff soup,5.0998,4.5998,9.0,98.0,21.0,2.3239,42.2431,20.8155,36.7347,240.0,cup
1678,28320150,Carbs,"Pork and vegetable soup with potatoes, stew type, chunky style",5.2199,0.99,6.8099,56.0,8.0,0.308,15.9107,37.285,48.6421,240.0,cup
1679,28330110,Carbs,"Scotch broth (lamb, vegetables, and barley)",2.0299,1.07,3.87,33.0,2.0,0.455,29.1818,24.6048,46.9091,241.0,cup
1680,28340110,Proteins,"Broth, chicken, condensed, prepared",0.64,0.21,0.44,6.0,2.0,0.013000000000000001,31.5,42.6667,29.3333,240.0,cup
1681,28340120,Carbs,"Broth, chicken, homemade",2.52,1.2,3.5299,36.0,3.0,0.321,30.0,28.0,39.2211,240.0,cup
1682,28340140,Fats,"Broth, chicken, dry (bouillon)",16.66,13.88,18.01,267.0,13.0,3.43,46.7865,24.9588,26.9813,4.0,cube
1683,28340150,Carbs,"Broth, chicken, Mexican style",2.35,1.29,7.74,49.0,2.0,0.27899999999999997,23.6939,19.1837,63.1837,242.0,cup
1685,28340210,Carbs,"Chicken rice soup, Puerto Rican style",7.41,1.08,8.6098,75.0,22.0,0.266,12.96,39.52,45.9189,220.0,cup
1686,28340220,Carbs,"Chicken soup with noodles and potatoes, Puerto Rican style",6.9,1.01,8.65,72.0,20.0,0.248,12.625,38.3333,48.0556,220.0,cup
1687,28340310,Carbs,Chicken gumbo soup,1.08,0.59,3.43,23.0,2.0,0.13,23.087,18.7826,59.6522,244.0,cup
1688,28340510,Carbs,"Chicken noodle soup, chunky style",3.0899,1.1598,4.0,39.0,5.0,0.627,26.7646,31.6913,41.0256,240.0,cup
1689,28340530,Carbs,Chicken soup,1.27,0.95,2.95,25.0,5.0,0.262,34.2,20.32,47.2,241.0,cup
1690,28340550,Fats,Sweet and sour soup,5.58,2.96,4.73,67.0,31.0,0.727,39.7612,33.3134,28.2388,244.0,cup
1691,28340590,Carbs,"Chicken corn soup with noodles, home recipe",4.7698,1.5,7.3399,60.0,17.0,0.259,22.5,31.7987,48.9327,251.0,cup
1692,28340610,Carbs,"Chicken or turkey vegetable soup, stew type",5.0598,2.64,6.8799,71.0,12.0,0.79,33.4648,28.5059,38.76,240.0,cup
1693,28340620,Carbs,"Turkey noodle soup, chunky style",6.2699,2.41,6.83,75.0,24.0,0.594,28.92,33.4395,36.4267,236.0,cup
1694,28340630,Carbs,"Chicken vegetable soup with rice, stew type, chunky style",5.11,1.33,5.41,53.0,5.0,0.4,22.5849,38.566,40.8302,240.0,cup
1695,28340640,Carbs,"Chicken vegetable soup with noodles, stew type, chunky style",5.0598,2.64,6.8799,71.0,12.0,0.79,33.4648,28.5059,38.76,240.0,cup
1696,28340660,Proteins,"Chicken or turkey vegetable soup, home recipe",4.6398,1.3898,4.1699,47.0,14.0,0.223,26.6132,39.4877,35.4885,239.0,cup
1697,28340670,Carbs,"Chicken vegetable soup with rice, Mexican style",7.36,1.81,7.94,77.0,20.0,0.397,21.1558,38.2338,41.2468,242.0,cup
1698,28340680,Proteins,"Chicken or turkey and corn hominy soup, Mexican style (Pozole)",8.06,1.94,5.11,72.0,23.0,0.46399999999999997,24.25,44.7778,28.3889,238.0,cup
1699,28340690,Fats,"Chicken or turkey soup, with potato, vegetable, and cheese",1.1598,4.4599,5.2,65.0,7.0,1.6358,61.7525,7.1372,32.0,269.0,cup
1700,28340750,Carbs,Hot and sour soup,2.58,1.21,4.3498,39.0,21.0,0.22899999999999998,27.9231,26.4615,44.6133,244.0,cup
1701,28345020,Carbs,"Cream of chicken soup, reduced sodium, made with milk",2.54,1.6,7.1798,54.0,7.0,0.8270000000000001,26.6667,18.8148,53.1837,248.0,cup
1702,28345030,Carbs,"Cream of chicken soup, reduced sodium, made with water",0.91,0.66,4.82,29.0,3.0,0.254,20.4828,12.5517,66.4828,244.0,cup
1703,28345040,Carbs,"Cream of chicken soup, canned, reduced sodium, condensed",1.8,2.02,7.4599,55.0,4.0,0.56,33.0545,13.0909,54.2538,305.0,can (10.75 oz)
1704,28345120,Fats,"Cream of chicken soup, made with milk",2.83,3.8399,6.0099,70.0,8.0,1.425,49.3701,16.1714,34.3423,248.0,cup
1705,28345130,Fats,"Cream of chicken soup, made with water",1.21,2.93,3.6299,46.0,4.0,0.861,57.3261,10.5217,31.5643,244.0,cup
1706,28345140,Fats,"Cream of chicken soup, canned, condensed",2.3799,5.7699,7.16,90.0,8.0,1.6019999999999999,57.699,10.5773,31.8222,305.0,can (10.75 oz)
1707,28345160,Carbs,"Cream of chicken and mushroom soup, prepared with milk",2.4399,3.37,8.4,75.0,8.0,1.2,40.44,13.0128,44.8,248.0,cup
1708,28345170,Proteins,Duck soup,9.91,3.2,1.11,75.0,41.0,1.246,38.4,52.8533,5.92,244.0,cup
1710,28350040,Proteins,"Fish stock, home recipe",2.2599,0.81,0.0,17.0,1.0,0.203,42.8824,53.1741,0.0,244.0,cup
1711,28350050,Fats,Fish chowder,7.96,6.3399,6.0899,113.0,40.0,3.74,50.4948,28.177,21.5572,244.0,cup
1712,28350120,Carbs,"Crab soup, tomato-base",4.28,0.34,5.1299,39.0,17.0,0.081,7.8462,43.8974,52.6144,244.0,cup
1713,28350220,Carbs,"Clam chowder, Manhattan",3.02,1.4098,7.8399,56.0,6.0,0.88,22.6575,21.5714,55.9993,240.0,cup
1714,28350310,Proteins,"Turtle soup, with vegetables",4.7698,0.94,3.74,42.0,9.0,0.191,20.1429,45.4267,35.619,244.0,cup
1715,28351110,Proteins,"Fish and vegetable soup, no potatoes",5.15,1.26,1.47,39.0,11.0,0.214,29.0769,52.8205,15.0769,250.0,cup
1716,28351120,Proteins,"Fish soup, with potatoes",5.4699,1.31,2.64,46.0,11.0,0.22399999999999998,25.6304,47.5643,22.9565,241.0,cup
1717,28355120,Carbs,"Clam chowder, New England, prepared with milk",3.22,1.98,7.5598,61.0,7.0,1.058,29.2131,21.1148,49.5725,248.0,cup
1718,28355130,Carbs,"Clam chowder, New England, prepared with water",1.55,1.01,5.0499,35.0,3.0,0.46799999999999997,25.9714,17.7143,57.7131,244.0,cup
1719,28355140,Fats,"Clam chowder, New England, canned, reduced sodium, ready-to-serve",2.33,4.23,5.6799,70.0,3.0,0.701,54.3857,13.3143,32.4566,251.0,cup
1720,28355210,Fats,"Cream of crab soup, made with milk",5.0198,2.56,1.7,51.0,23.0,1.3918,45.1765,39.371,13.3333,248.0,cup
1721,28355250,Fats,Lobster bisque,5.2199,2.58,1.7,52.0,32.0,1.393,44.6538,40.1531,13.0769,248.0,cup
1722,28355260,Proteins,Lobster gumbo,6.2,1.77,4.6398,59.0,37.0,0.879,27.0,42.0339,31.4563,244.0,cup
1723,28355310,Fats,Oyster stew,4.2,5.0598,4.2199,79.0,27.0,2.958,57.6433,21.2658,21.3666,245.0,cup
1724,28355350,Fats,Salmon chowder,5.3399,3.3199,1.7,59.0,15.0,1.51,50.6425,36.2027,11.5254,248.0,cup
1725,28355420,Fats,"Cream of shrimp soup, made milk",2.7799,3.23,5.6398,61.0,10.0,1.9299,47.6557,18.2289,36.9823,248.0,cup
1726,28355430,Fats,"Cream of shrimp soup, made with water",1.11,2.0699,3.27,36.0,7.0,1.29,51.7475,12.3333,36.3333,244.0,cup
1727,28355440,Proteins,Shrimp gumbo,6.5198,1.8898,4.6398,61.0,61.0,0.8740000000000001,27.8823,42.7528,30.4249,244.0,cup
1728,28355450,Proteins,Seafood soup with potatoes and dark-green leafy vegetables,4.4298,1.21,4.11,45.0,7.0,0.205,24.2,39.376,36.5333,244.0,cup
