Food_Item_ID,foodcode,modcode,Food_Category,foodname,_203 Protein (g),_204 Total Fat (g),_205 Carbohydrate (g),_208 Energy (kcal),_221 Alcohol (g),_255 Water (g),_262 Caffeine (mg),_263 Theobromine (mg),"_269 Sugars, total (g)","_291 Fiber, total dietary (g)",_301 Calcium (mg),_303 Iron (mg),_304 Magnesium (mg),_305 Phosphorus (mg),_306 Potassium (mg),_307 Sodium (mg),_309 Zinc (mg),_312 Copper (mg),_317 Selenium (mcg),_319 Retinol (mcg),"_320 Vitamin A, RAE (mcg_RAE)","_321 Carotene, beta (mcg)","_322 Carotene, alpha (mcg)",_323 Vitamin E (alpha-tocopherol)(mg),_328 Vitamin D (mcg),"_334 Cryptoxanthin, beta (mcg)",_337 Lycopene (mcg),_338 Lutein + zeaxanthin (mcg),_401 Vitamin C (mg),_404 Thiamin (mg),_405 Riboflavin (mg),_406 Niacin (mg),_415 Vitamin B-6 (mg),"_417 Folate, total (mcg)",_418 Vitamin B-12 (mcg),"_421 Choline, total (mg)",_430 Vitamin K (phylloquinone)(mcg),_431 Folic acid (mcg),"_432 Folate, food (mcg)","_435 Folate, DFE (mcg_DFE)","_573 Vitamin E, added (mg)","_578 Vitamin B-12, added (mcg)",_601 Cholesterol (mg),"_606 Fatty acids, total saturated (g)"
483,21410120,000000,Proteins,"Beef, stew meat, cooked, lean only eaten",30.8,13.1899,0,251,0,54.34,0,0,0,0,13,3.6499,23,233,261,393,10.18,0.147,26.5,0,0,0,0,0.14,0.2,0,0,0,0,0.079,0.278,2.648,0.288,6,2.45,117.3,1.7,0,6,6,0,0,105,5.117
704,24164120,205504,Proteins,"Chicken, wing, fried in oil, skin not eaten",30.69,9.14,0,213,0,59.77,0,0,0,0,18,1.11,23,173,217,497,2.2799,0.055,24.8998,19,19,0,0,0.7,0.1,0,0,0,1.3,0.058,0.127,8.224,0.592,3,0.34,64.2998,4.7,0,3,3,0,0,80,1.861
709,24167120,205665,Proteins,"Chicken, wing, fried in oil, breaded, skin/breading not eaten",30.69,9.14,0,213,0,59.77,0,0,0,0,18,1.11,23,173,217,497,2.2799,0.055,24.8998,19,19,0,0,0.7,0.1,0,0,0,1.3,0.058,0.127,8.224,0.592,3,0.34,64.2998,4.7,0,3,3,0,0,80,1.861
703,24164120,000000,Proteins,"Chicken, wing, fried in shortening, skin not eaten",30.69,9.13,0,213,0,59.77,0,0,0,0,18,1.11,23,173,217,497,2.2799,0.055,24.8998,19,19,0,0,0.44,0.1,0,0,0,1.3,0.059,0.127,8.224,0.592,3,0.34,64.2998,2.2,0,3,3,0,0,80,2.3599
708,24167120,000000,Proteins,"Chicken, wing, fried in shortening, breaded, skin/breading not eaten",30.69,9.13,0,213,0,59.77,0,0,0,0,18,1.11,23,173,217,497,2.2799,0.055,24.8998,19,19,0,0,0.44,0.1,0,0,0,1.3,0.059,0.127,8.224,0.592,3,0.34,64.2998,2.2,0,3,3,0,0,80,2.3599
1000,26153160,000000,Proteins,"Tuna, fresh, steamed or poached",30.68,0.62,0,137,0,66.51,0,0,0,0,5,0.97,40,315,471,373,0.47,0.046,113.9,18,18,0,0,0.3,2.1,0,0,0,0,0.119,0.13,19.748,0.939,2,2.22,81.7,0.1,0,2,2,0,0,49,0.216
613,23333100,000000,Proteins,"Squirrel, cooked",30.64,4.6699,0,172,0,61.81,0,0,0,0,3,6.78,28,210,351,281,1.77,0.148,15,0,0,0,0,0.4,0,0,0,0,0,0.06,0.289,4.621,0.368,9,6.48,122.4,1.3998,0,9,9,0,0,120,0.538
474,21304120,000000,Proteins,"Beef, shortribs, cooked, lean only eaten",30.5,17.98,0,293,0,49.7299,0,0,0,0,11,3.3399,22,233,310,380,7.74,0.106,21.8998,0,0,0,0,0.14,0.3,0,0,0,0,0.064,0.2,3.181,0.278,7,3.43,116.2,1.8998,0,7,7,0,0,92,7.676
6178,24201420,000000,Proteins,"Turkey white and dark meat, stewed, skin eaten",30.25,8.5198,0.01,203,0,60.1599,0,0,0.06,0,13,0.96,22,177,174,577,2.18,0.088,29.8998,17,17,0,0,0.13,0.4,0,0,1,0,0.037,0.232,6.931,0.462,6,0.67,58.5,0,0,6,6,0,0,98,2.087
596,23311100,000000,Proteins,"Rabbit, domestic, cooked",30.25,8.38,0,205,0,58.5799,0,0,0,0,20,2.3599,20,225,299,199,2.3599,0.175,38.2999,0,0,0,0,0.44,0,0,0,0,0,0.06,0.169,7.1299,0.339,9,6.48,120.7,1.6,0,9,9,0,0,86,2.5
1904,43101000,000000,Proteins,"Pumpkin or squash seeds, unroasted",30.23,49.0499,10.71,559,0,5.23,0,0,1.3998,6,46,8.82,592,1233,809,7,7.8098,1.343,9.4,0,1,9,1,2.18,0,1,0,74,1.8998,0.273,0.153,4.987,0.143,58,0,63,7.2999,0,58,58,0,0,0,8.659
698,24162120,000000,Proteins,"Chicken, wing, baked, skin not eaten",30.21,8.06,0,201,0,62.2599,0,0,0,0,16,1.1498,21,165,208,414,2.12,0.054,24.5,18,18,0,0,0.27,0.1,0,0,0,0,0.047,0.128,7.251,0.585,4,0.34,78.9,0.3,0,4,4,0,0,84,2.241
754,25170420,000000,Proteins,"Gizzard, cooked",30.14,2.66,0,153,0,67.37,0,0,0,0,17,3.1699,3,187,178,378,4.3799,0.16,40.7999,0,0,0,0,0.2,0,0,0,0,0,0.026,0.208,3.0939,0.07,5,1.03,103.5,0,0,5,5,0,0,367,0.664
5811,24201049,000000,Proteins,"Turkey, breast, whole, roasted",30.1298,2.08,0,147,0,67.8799,0,0,0,0,9,0.71,32,230,249,99,1.72,0.063,30.1999,3,3,0,0,0.06,0.3,0,0,0,0,0.035,0.205,11.75,0.807,9,0.39,84.4,0,0,9,9,0,0,80,0.593
620,24122120,000000,Proteins,"Chicken, breast, baked, skin not eaten",30.12,3.77,0,160,0,63.6899,0,0,0,0,7,0.45,28,230,368,493,0.92,0.046,32.8999,8,8,0,0,0.62,0,0,0,0,0,0.083,0.201,9.9199,0.878,7,0.18,76.9,0.2,0,7,7,0,0,97,0.769
612,23332100,000000,Proteins,"Opossum, cooked",30.07,10.16,0,220,0,58.06,0,0,0,0,17,4.62,34,277,436,220,2.27,0.188,18.1,0,0,0,0,0.44,0,0,0,0,0,0.1,0.368,8.3948,0.468,10,8.2599,116,1.6,0,10,10,0,0,128,1.201
1797,41435120,000000,Proteins,Zone Perfect Classic Crunch nutrition bar,30,14,45,422,0,7,11,99,27,2,200,3.6,80,300,250,450,7.5,0.774,3.8999,1050,1050,0,0,24,0,0,0,2,120,0.75,1.7,20,2,160,4.2,73,1.6,160,0,272,24,4.2,8,4.4989
887,26115190,000000,Proteins,"Flounder, smoked",29.98,4.66,0,169,0,62.8699,0,0,0,0,51,0.44,43,609,386,715,0.77,0.046,64.2998,22,22,0,0,1.52,6.7999,0,0,0,0,0.048,0.046,2.386,0.213,11,2.4599,157,0.2,0,11,11,0,0,109,1.0649
472,21302000,000000,Proteins,"Beef, neck bones, cooked",29.87,19.0598,0,299,0,50.03,0,0,0,0,17,2.5099,20,181,240,372,6.9199,0.103,28.1,0,0,0,0,0.53,0.3,0,0,0,0,0.06,0.177,4.237,0.293,9,2.2,113.7,1.8998,0,9,9,0,0,119,7.557
994,26153120,000000,Proteins,"Tuna, fresh, baked or broiled with margarine",29.85,4.28,0.1,166,0,63.64,0,0,0.04,0,5,0.95,43,340,541,369,0.45,0.045,110.8,20,20,0,0,0.75,2.1,0,0,0,0.5,0.13,0.134,21.471,1.028,2,2.29,79.5999,4.2,0,2,2,0,0,48,0.692
591,23210020,000000,Proteins,"Veal, roasted, lean and fat eaten",29.85,11.3,0,229,0,56.6099,0,0,0,0,22,1.1398,26,237,322,409,4.7199,0.113,12.1999,0,0,0,0,0.4,0,0,0,0,0,0.06,0.317,7.9039,0.307,15,1.56,115.5999,6.5,0,15,15,0,0,113,4.2439
1905,43101100,000000,Proteins,"Pumpkin or squash seeds, roasted, salted",29.84,49.0499,14.71,574,0,2.0299,0,0,1.29,6.5,52,8.07,550,1174,788,256,7.6398,1.2748,9.4,0,0,5,1,0.56,0,0,0,30,1.8,0.07,0.15,4.4298,0.1,57,0,63,4.5,0,57,57,0,0,0,8.544
1906,43101150,000000,Proteins,"Pumpkin or squash seeds, roasted, without salt",29.84,49.0499,14.71,574,0,2.0299,0,0,1.29,6.5,52,8.07,550,1174,788,18,7.6398,1.2748,9.4,0,0,5,1,0.56,0,0,0,30,1.8,0.07,0.15,4.4298,0.1,57,0,63,4.5,0,57,57,0,0,0,8.544
5864,26205190,000000,Proteins,"Octopus, smoked",29.82,2.08,4.4,164,0,60.5,0,0,0,0,106,10.6,60,372,700,460,3.3599,0.87,89.5999,76,76,0,0,2.3999,0,0,0,0,9.5,0.054,0.064,3.99,0.684,30,38,130,0.2,0,30,30,0,0,96,0.454
372,14105200,000000,Proteins,"Cheese, Gruyere",29.8098,32.34,0.36,413,0,33.1899,0,0,0.36,0,1011,0.17,36,605,81,714,3.8999,0.032,14.5,268,271,33,0,0.28,0.6,0,0,0,0,0.06,0.279,0.106,0.081,10,1.6,15.4,2.7,0,10,10,0,0,110,18.913
567,23104020,000000,Proteins,"Lamb, loin chop, cooked, lean only eaten",29.7398,9.65,0,214,0,60.4699,0,0,0,0,19,1.99,28,224,373,406,4.0998,0.144,32.5,0,0,0,0,0.16,0.1,0,0,0,0,0.109,0.278,6.793,0.159,24,2.5,107.4,3.8999,0,24,24,0,0,94,3.451
5863,26205180,000000,Proteins,"Octopus, dried, boiled",29.69,2.0699,4.3799,163,0,60.24,0,0,0,0,100,8.55,51,194,439,559,3.35,0.589,89.2,81,81,0,0,1.2,0,0,0,0,6,0.051,0.057,2.823,0.548,18,21.5,80.5999,0.1,0,18,18,0,0,96,0.451
478,21401110,000000,Proteins,"Beef, roast, lean and fat eaten (prime rib, rib roast)",29.6498,4.45,0,159,0,64.0199,0,0,0,0,16,2.8599,15,268,381,389,4.5,0.059,27,4,4,0,0,0.28,0,0,0,0,0,0.077,0.287,7.863,0.773,5,2,79,1.8998,0,5,5,0,0,76,1.657
609,23324100,000000,Proteins,"Caribou, cooked",29.64,4.4,0,166,0,62.17,0,0,0,0,22,6.15,27,232,309,222,5.24,0.262,13.5,0,0,0,0,0.4,0,0,0,0,3,0.249,0.896,5.766,0.319,5,6.61,122.0999,1.3998,0,5,5,0,0,109,1.693
1024,26205160,000000,Proteins,"Octopus, steamed",29.62,2.0699,4.37,163,0,60.1,0,0,0,0,105,9.48,60,277,626,712,3.3399,0.734,89,89,89,0,0,1.1899,0,0,0,0,7.9,0.057,0.076,3.7549,0.644,24,35.7599,80.5,0.1,0,24,24,0,0,95,0.45
730,24208500,000000,Proteins,"Turkey bacon, cooked",29.6,27.8998,3.1,382,0,32.6,0,0,0,0,9,2.1099,29,460,395,2285,3.0299,0.15,25.8,0,0,0,0,0.33,0.4,0,0,0,0,0.06,0.24,3.5299,0.32,9,0.36,71.2998,0,0,9,9,0,0,98,8.294
619,24122110,000000,Proteins,"Chicken, breast, baked, skin eaten",29.55,7.7199,0,195,0,61.92,0,0,0,0,14,1.06,27,212,243,393,1.01,0.05,24.5,28,28,0,0,0.27,0.1,0,0,0,0,0.065,0.118,12.6038,0.555,4,0.32,72.2,0.3,0,4,4,0,0,83,2.172
488,21417120,000000,Proteins,"Beef, brisket, cooked, lean only eaten",29.5,10,0,216,0,57.2299,0,0,0,0,6,2.79,23,239,283,392,6.83,0.118,24.3,0,0,0,0,0.14,0.2,0,0,0,0,0.069,0.218,3.6789,0.288,8,2.58,112.4,1.6,0,8,8,0,0,92,3.6
507,22101120,000000,Proteins,"Pork, chop, broiled, baked, or grilled, lean only eaten",29.41,4.16,0,161,0,63.96,0,0,0,0,5,0.52,33,301,470,508,2.04,0.076,48.1,0,0,0,0,0.17,0.4,0,0,0,0,0.599,0.256,8.919,0.645,0,0.6,78.2,0,0,0,0,0,0,80,1.471
511,22101220,000000,Proteins,"Pork, chop, fried, lean only eaten",29.41,4.16,0,161,0,63.96,0,0,0,0,5,0.52,33,301,470,508,2.04,0.076,48.1,0,0,0,0,0.17,0.4,0,0,0,0,0.599,0.256,8.919,0.645,0,0.6,78.2,0,0,0,0,0,0,80,1.471
517,22101520,000000,Proteins,"Pork, chop, stewed, lean only eaten",29.41,4.16,0,161,0,63.96,0,0,0,0,6,0.65,22,217,415,481,2.04,0.08,48.1,0,0,0,0,0.17,0.4,0,0,0,0,0.343,0.192,8.919,0.496,0,0.4,78.2,0,0,0,0,0,0,80,1.471
155,11830900,000000,Proteins,"Protein supplement powder, milk-based, not reconstituted",29.3999,1.5,58.7999,366,0,4,0,0,58.7999,0,867,13.6199,195,836,1176,495,8.98,1.4599,17.8999,846,846,0,0,15.38,7.7,0,0,0,40,0.96,0.87,14.8599,1.24,310,1.86,159.6999,0,0,310,310,15.38,1.86,15,0.525
6180,24201520,000000,Proteins,"Turkey, white and dark meat, smoked, skin not eaten",29.3,5,0,170,0,64.9,0,0,0,0,25,1.78,26,213,298,996,3.1,0.094,43,0,0,0,0,0.33,0.1,0,0,0,0,0.06,0.18,5.44,0.46,7,0.37,82.2998,0,0,7,7,0,0,76,1.6498
1040,26303160,000000,Proteins,"Clams, steamed or boiled",29.21,1.9098,7.11,171,0,57.27,0,0,0,0,78,2.91,38,296,83,1537,1.02,0.09,60.8999,161,161,0,0,1.35,0,0,0,0,0,0.028,0.076,0.627,0.018,7,20.2198,129.4,0.4,0,7,7,0,0,60,0.372
532,22301120,000000,Proteins,"Ham, fresh, cooked, lean only eaten",29.16,9.3598,0,209,0,60.1599,0,0,0,0,7,1.11,25,279,370,386,3.23,0.107,49.5,3,3,0,0,0.26,0.9,0,0,0,0.4,0.684,0.346,4.894,0.446,12,0.71,100.3,0,0,12,12,0,0,93,3.273
607,23323100,000000,Proteins,"Moose, cooked",29.1498,0.97,0,133,0,67.5498,0,0,0,0,6,4.2,24,175,333,231,3.66,0.079,12.6999,0,0,0,0,0.2,0,0,0,0,5,0.05,0.339,5.238,0.368,4,6.28,114.9,1.2,0,4,4,0,0,78,0.289
479,21401120,000000,Proteins,"Beef, roast, lean only eaten (prime rib, rib roast)",29.1298,3.71,0,150,0,65.8199,0,0,0,0,15,2.35,13,233,314,417,4.4199,0.056,27.8,1,1,0,0,0.29,0,0,0,0,0,0.043,0.248,6.133,0.397,5,1.51,72,1.8998,0,5,5,0,0,76,1.368
1002,26155180,000000,Proteins,"Tuna, canned, oil packed",29.1298,8.21,0,198,0,59.8299,0,0,0,0,13,1.3898,31,311,207,416,0.9,0.071,76,23,23,0,0,0.87,6.7,0,0,0,0,0.038,0.12,12.4,0.11,5,2.2,29.3,44,0,5,5,0,0,18,1.534
2964,57412000,000000,Proteins,"Wheat germ, plain",29.1,10.6999,49.6,382,0,5.5998,0,0,7.7999,15.1,45,9.0899,320,1146,947,4,16.67,0.62,65,0,5,62,0,15.99,0,0,0,790,6,1.6698,0.82,5.5899,0.978,352,0,178.5998,4,0,352,352,0,0,0,1.83
480,21407110,000000,Proteins,"Beef, pot roast, braised or boiled, lean and fat eaten",29.09,4.3399,0,155,0,64.9599,0,0,0,0,13,2.89,10,177,212,398,4.5499,0.057,27.3998,3,3,0,0,0.28,0,0,0,0,0,0.035,0.247,4.3818,0.274,3,1.22,72,1.8998,0,3,3,0,0,77,1.679
615,23335100,000000,Proteins,"Raccoon, cooked",29.0798,14.44,0,254,0,54.07,0,0,0,0,14,7.07,30,260,396,241,2.2599,0.188,17.8998,0,0,0,0,0.49,0,0,0,0,0,0.588,0.518,4.66,0.468,11,8.2599,114.9,1.7,0,11,11,0,0,97,4.0529
464,21102130,000000,Proteins,"Steak, beef, fried, lean only eaten",29.01,5,0,161,0,64.37,0,0,0,0,17,2.52,13,240,318,414,4.5998,0.058,27.1999,2,2,0,0,0.28,0,0,0,0,0,0.053,0.252,6.525,0.456,4,1.6799,69.5,1.8998,0,4,4,0,0,76,1.998
552,22605010,000000,Proteins,"Pork bacon, formed breakfast strips (Sizzlean), cooked",28.9499,36.7,1.05,459,0,26.93,0,0,0,0,14,1.97,26,265,466,2099,3.68,0.153,24.6999,0,0,0,0,0.25,0.8,0,0,0,0,0.737,0.368,7.5918,0.34,4,1.77,96.2998,0,0,4,4,0,0,105,12.77
462,21101130,000000,Proteins,"Steak, beef, grilled or broiled, lean only eaten",28.94,5.3399,0,164,0,64.0798,0,0,0,0,18,2.47,13,238,315,413,4.5998,0.057,27.1,2,2,0,0,0.28,0.1,0,0,0,0,0.052,0.25,6.5529,0.451,4,1.7,68.7,1.8998,0,4,4,0,0,76,2.1499
470,21105130,000000,Proteins,"Steak, beef, braised, lean only eaten",28.94,5.3399,0,164,0,64.0798,0,0,0,0,14,2.6,10,172,204,395,4.5998,0.054,27.1,2,2,0,0,0.28,0.1,0,0,0,0,0.033,0.236,4.5049,0.263,3,1.27,68.7,1.8998,0,3,3,0,0,76,2.1499
834,26101180,000000,Proteins,"Anchovy, canned",28.89,9.71,0,210,0,50.2999,0,0,0,0,232,4.6299,69,252,544,3668,2.4399,0.339,68.0999,12,12,0,0,3.33,1.7,0,0,0,0,0.078,0.363,19.9028,0.203,13,0.88,85,12.1,0,13,13,0,0,85,2.2029
691,24157220,205909,Proteins,"Chicken, thigh, baked, breaded, skin/breading not eaten",28.8798,5.91,0,174,0,64.0798,0,0,0,0,11,1,25,216,284,565,2.3199,0.084,33,7,7,0,0,0.3,0,0,0,115,0,0.091,0.275,6.495,0.528,3,0.57,62.2999,3,0,3,3,0,0,136,1.5368
1105,27115100,000000,Proteins,Steak teriyaki,28.8599,8.25,1.94,198,0,58.92,0,0,1.76,0,10,2.5299,26,196,259,517,4.78,0.08,29.1999,0,0,0,0,0.39,0.1,0,0,0,0,0.068,0.158,5.072,0.382,10,1.57,109.5,1.3998,0,10,10,0,0,82,3.1299
741,25110120,000000,Proteins,"Liver, beef, braised",28.84,5.2199,5.0899,189,0,58.32,0,0,0,0,6,6.49,21,493,349,401,5.2599,14.164,35.7999,9349,9363,161,11,0.51,1.2,11,0,0,1.8998,0.192,3.3959,17.379,1.0088,251,69.9899,422.5,3.2999,0,251,251,0,0,393,2.922
555,22701010,000000,Proteins,"Pork, spareribs, cooked, lean and fat eaten",28.82,30.05,0,394,0,40.0799,0,0,0,0,47,1.84,24,259,317,415,4.5598,0.141,37.1,3,3,0,0,0.34,2.6,0,0,0,0,0.405,0.379,5.429,0.347,4,1.07,99.0999,0,0,4,4,0,0,120,11.0268
6176,24201020,000000,Proteins,"Turkey, cutlet, white meat, cooked, skin not eaten",28.8098,2.06,0,139,0,68.09,0,0,0,0,10,0.65,31,237,247,468,1.6298,0.062,29.8998,3,3,0,0,0.06,0.3,0,0,0,0,0.036,0.204,11.6519,0.763,10,0.82,78.0999,0,0,10,10,0,0,76,0.588
719,24201120,000000,Proteins,"Turkey, white meat, roasted, skin not eaten",28.8098,2.06,0,139,0,68.09,0,0,0,0,10,0.65,31,237,247,468,1.6298,0.062,29.8998,3,3,0,0,0.06,0.3,0,0,0,0,0.036,0.204,11.6519,0.763,10,0.82,78.0999,0,0,10,10,0,0,76,0.588
726,24203010,000000,Proteins,"Turkey, wing, cooked, skin not eaten",28.8098,2.06,0,139,0,68.09,0,0,0,0,10,0.65,31,237,247,468,1.6298,0.062,29.8998,3,3,0,0,0.06,0.3,0,0,0,0,0.036,0.204,11.6519,0.763,10,1.1,79,0,0,10,10,0,0,76,0.588
556,22701020,000000,Proteins,"Pork, spareribs, cooked, lean only eaten",28.7898,9.24,0,206,0,61.0499,0,0,0,0,51,0.87,20,227,275,394,3.3399,0.098,45,2,2,0,0,0.22,0.8,0,0,0,0,0.522,0.341,7.814,0.529,0,0.62,99,0,0,0,0,0,0,78,2.532
876,26113190,000000,Proteins,"Eel, smoked",28.73,18.17,0,287,0,49.38,0,0,0,0,31,0.78,31,337,424,532,2.52,0.036,10.1,1381,1381,0,0,6.23,36.2999,0,0,0,2.2,0.222,0.062,5.4538,0.094,21,3.97,101.3,0,0,21,21,0,0,196,3.6739
1800,41435700,000000,Proteins,South Beach Living High Protein Cereal Bar,28.57,14.3,48.34,436,0,3.16,0,0,20,8.5999,429,5.1399,156,811,913,386,4.19,0.667,23.3,640,640,1,0,0.72,1.2,0,0,33,0,1.1499,1.613,6.8879,0.604,78,0.8,138.8,3.2999,0,78,78,0,0,0,5.4459
6181,24202060,000000,Proteins,"Turkey, drumstick, roasted, skin not eaten",28.52,3.3799,0,144,0,66.9698,0,0,0,0,11,0.83,29,221,240,455,2.27,0.085,30.3998,4,4,0,0,0.06,0.3,0,0,0,0,0.042,0.247,9.992,0.675,9,1.8,98.5999,0,0,9,9,0,0,88,0.997
6173,24167135,000000,Proteins,"Fried chicken, wing, fast food, skin/breading not eaten",28.4898,11.24,3.1099,228,0,54.53,0,0,0,0,29,0.89,24,202,270,651,1.7,0.058,34.1,13,13,0,0,0.33,0.1,0,0,0,0,0.064,0.184,8.0618,0.454,8,0.47,79.2998,0,0,8,8,0,0,133,2.9449
461,21101120,000000,Proteins,"Steak, beef, grilled or broiled, lean and fat eaten",28.4898,7.1398,0,178,0,62.71,0,0,0,0,18,2.4599,12,234,309,413,4.5,0.057,26.6,3,3,0,0,0.28,0.1,0,0,0,0,0.052,0.245,6.426,0.445,4,1.6799,68.4,1.8998,0,4,4,0,0,76,2.956
509,22101150,000000,Proteins,"Pork, chop, broiled or baked, breaded or floured, lean only eaten",28.44,4.45,8.4,193,0,55.7899,0,0,0.7,0.6,27,1.08,35,295,455,625,2.0299,0.099,46.7,0,1,14,0,0.18,0.3,0,0,0,0.3,0.662,0.284,8.8538,0.607,15,0.59,72.7998,5.5998,11,3,22,0,0,73,1.506
506,22101110,000000,Proteins,"Pork, chop, broiled, baked, or grilled, lean and fat eaten",28.44,8.0998,0,192,0,61.1,0,0,0,0,7,0.51,32,292,455,505,2,0.075,46.3999,1,1,0,0,0.17,0.4,0,0,0,0,0.58,0.25,8.653,0.623,0,0.63,76.2,0,0,0,0,0,0,81,2.8599
510,22101210,000000,Proteins,"Pork, chop, fried, lean and fat eaten",28.44,8.0998,0,192,0,61.1,0,0,0,0,7,0.51,32,292,455,505,2,0.075,46.3999,1,1,0,0,0.17,0.4,0,0,0,0,0.58,0.25,8.653,0.623,0,0.63,76.2,0,0,0,0,0,0,81,2.8599
516,22101510,000000,Proteins,"Pork, chop, stewed, lean and fat eaten",28.44,8.0998,0,192,0,61.1,0,0,0,0,7,0.64,22,211,402,479,2,0.079,46.3999,1,1,0,0,0.17,0.4,0,0,0,0,0.331,0.188,8.653,0.479,0,0.42,76.2,0,0,0,0,0,0,81,2.8599
584,23203030,000000,Proteins,"Veal, chop, fried, lean only eaten",28.41,6.2698,9.8399,216,0,53.14,0,0,0.57,0.2,39,1.6398,32,258,383,455,2.87,0.074,13.5,10,10,0,0,0.53,0,0,0,0,0,0.16,0.36,10.8,0.42,28,1.28,117.9,5.0998,8,20,34,0,0,113,1.6
392,14109030,000000,Proteins,"Cheese, Swiss, low fat",28.3998,5.0998,3.3999,179,0,59.6,0,0,1.33,0,961,0.17,36,605,111,199,3.8999,0.027,12.6999,39,40,13,0,0.07,0.1,0,0,0,0,0.02,0.36,0.09,0.08,6,1.6799,15.4,0.5,0,6,6,0,0,35,3.3039
391,14109020,000000,Proteins,"Cheese, Swiss, low sodium",28.3998,27.3998,3.3999,374,0,37.7999,0,0,1.31,0,961,0.17,36,605,111,14,3.8999,0.032,12.5,211,216,69,0,0.37,0.5,0,0,0,0,0.02,0.37,0.09,0.08,6,1.6799,15.4,2.3999,0,6,6,0,0,92,17.744
541,22401020,000000,Proteins,"Pork roast, loin, cooked, lean only eaten",28.3798,9.55,0,207,0,60.5099,0,0,0,0,18,1.08,28,247,422,380,2.5099,0.059,34.7999,2,2,0,0,0.2,0.7,0,0,0,0.6,1.0088,0.326,5.844,0.547,1,0.72,97.5999,0,0,1,1,0,0,80,3.4809
463,21102120,000000,Proteins,"Steak, beef, fried, lean and fat eaten",28.3599,7.74,0,183,0,62.2299,0,0,0,0,18,2.3999,12,232,304,412,4.49,0.056,26.5,3,3,0,0,0.28,0.1,0,0,0,0,0.051,0.241,6.434,0.44,4,1.69,67.7,1.8998,0,4,4,0,0,76,3.228
656,24137220,207129,Proteins,"Chicken, leg quarter (drumstick and thigh), baked, breaded, skin/breading not eaten",28.34,5.5198,0,168,0,65.0199,0,0,0,0,12,0.99,23,202,266,564,2.6299,0.086,32.2999,8,8,0,0,0.33,0.1,0,0,112,0,0.092,0.284,6.189,0.483,3,0.51,62.5,3,0,3,3,0,0,133,1.451
610,23326100,000000,Proteins,"Bison, (buffalo), cooked",28.32,2.41,0,142,0,66.26,0,0,0,0,8,3.41,26,208,360,219,3.66,0.107,35.3999,0,0,0,0,0.36,0,0,0,0,0,0.1,0.269,3.694,0.398,8,2.85,114.3,1.3,0,8,8,0,0,82,0.906
720,24201130,000000,Proteins,"Turkey, white meat, roasted, skin eaten",28.28,5.5499,0.03,169,0,65.03,0,0,0,0,12,0.73,31,236,247,469,1.6598,0.066,29.1,10,10,0,0,0.07,0.4,0,0,0,0,0.035,0.211,11.42,0.724,9,0.9,77.7,0,0,9,9,0,0,84,1.586
746,25120000,000000,Proteins,"Heart, cooked",28.2398,4.69,0.15,164,0,65.12,0,0,0,0,5,6.33,21,252,217,381,2.85,0.555,38.6,0,0,0,0,0.29,0.1,0,0,0,0,0.1,1.2,6.6238,0.243,5,10.71,226.9,0.5,0,5,5,0,0,210,1.3918
375,14106500,000000,Proteins,"Cheese, Monterey, low fat",28.1999,21.6,0.7,313,0,46,0,0,0.56,0,705,0.72,27,444,81,781,3,0.032,14.5,137,142,55,0,0.19,0.4,0,0,0,0,0.02,0.36,0.09,0.08,18,0.83,15.4,1.8,0,18,18,0,0,65,14.0398
616,23340100,000000,Proteins,"Armadillo, cooked",28.18,4.36,0,159,0,63.6,0,0,0,0,16,1.12,27,133,394,222,3,0.056,12.9,0,0,0,0,0.38,0,0,0,0,0,0.309,0.139,4.192,0.416,6,0.7,116.9,1.3998,0,6,6,0,0,77,1.2948
622,24123120,000000,Proteins,"Chicken, breast, stewed, skin not eaten",28.16,3.52,0,150,0,66.04,0,0,0,0,5,0.42,23,188,258,450,0.86,0.04,30.8,8,8,0,0,0.58,0,0,0,0,0,0.061,0.198,6.9569,0.513,7,0.13,71.9,0.2,0,7,7,0,0,91,0.719
574,23111010,000000,Proteins,"Lamb hocks (shanks), cooked",28.1298,13.35,0,241,0,56.3299,0,0,0,0,20,2.12,22,165,255,394,7.6299,0.122,30.3,0,0,0,0,0.18,0.1,0,0,0,0,0.05,0.188,5.415,0.099,17,2.2599,109.0999,4.2999,0,17,17,0,0,105,5.583
995,26153120,202429,Proteins,"Tuna, fresh, baked or broiled without fat",28.1099,1.1419,0.349,130.7889,0,63.972,0,0,0.097,0.016,19.6999,0.881,60.3329,229.758,538.6069,352.528,0.628,0.078,43.865,19.4669,19.507,0.121,0,0.607,1.322,0.687,0,0.364,2.8199,0.471,0.054,11.191,0.975,2.688,0.562,78.313,0.12,0,2.688,2.688,0,0,54.0739,0.282
6179,24201510,000000,Proteins,"Turkey, white and dark meat, smoked, skin eaten",28.1,9.6998,0,208,0,61.7,0,0,0,0,26,1.79,25,203,280,996,2.96,0.093,30.3,0,0,0,0,0.34,0,0,0,0,0,0.06,0.18,5.0899,0.41,7,0.35,69.9,0,0,7,7,0,0,82,2.831
604,23322300,000000,Proteins,"Venison, (deer), chop, cooked",28.0598,8.2798,0,193,0,62.32,0,0,0,0,6,3.81,28,257,370,449,3.37,0.211,12.4,0,0,0,0,0.95,0,0,0,0,0,0.261,0.477,9.9939,0.702,8,1.7,105,4.2999,0,8,8,0,0,73,2.7719
